	otu	otu_occ	otu_rel	fill
2183	ASV2296	0.000835422	1.16E-07	core
2184	ASV2297	0.000835422	5.05E-08	core
2185	ASV2299	0.000835422	2.33E-07	core
2186	ASV2300	0.000835422	4.64E-08	core
2187	ASV2301	0.000835422	1.71E-07	core
2188	ASV2302	0.000835422	1.31E-07	core
2189	ASV2303	0.000835422	7.64E-07	core
2190	ASV2304	0.000835422	7.34E-08	core
2191	ASV2305	0.001670844	1.34E-06	core
2192	ASV2307	0.000835422	5.05E-07	core
2193	ASV2308	0.000835422	1.06E-07	core
2194	ASV2309	0.000835422	2.50E-07	core
2195	ASV2310	0.000835422	6.30E-07	core
2196	ASV2311	0.000835422	1.45E-07	core
2197	ASV2312	0.13700919	6.90E-04	core
2198	ASV2313	0.002506266	1.45E-05	core
2199	ASV2314	0.000835422	7.68E-09	core
2200	ASV2315	0.000835422	6.35E-08	core
2201	ASV2316	0.000835422	1.41E-08	core
2202	ASV2317	0.000835422	5.75E-06	core
2203	ASV2318	0.000835422	1.75E-06	core
2204	ASV2319	0.000835422	3.57E-07	core
2205	ASV2320	0.001670844	5.73E-07	core
2206	ASV2321	0.001670844	2.39E-06	core
2207	ASV2322	0.000835422	5.01E-07	core
2208	ASV2323	0.000835422	6.06E-07	core
2209	ASV2324	0.000835422	2.54E-06	core
2210	ASV2325	0.004177109	7.82E-07	core
2211	ASV2327	0.000835422	3.15E-07	core
2212	ASV2328	0.000835422	1.25E-06	core
2213	ASV2329	0.000835422	2.30E-06	core
2214	ASV2330	0.000835422	3.50E-07	core
2215	ASV2331	0.000835422	1.26E-06	core
2216	ASV2332	0.000835422	1.07E-06	core
2217	ASV2333	0.000835422	4.92E-07	core
2218	ASV2334	0.000835422	2.49E-06	core
2219	ASV2335	0.000835422	1.72E-07	core
2220	ASV2336	0.006683375	3.20E-06	core
2221	ASV2337	0.005012531	1.09E-05	core
2222	ASV2338	0.000835422	5.04E-08	core
2223	ASV2339	0.000835422	1.24E-07	core
2224	ASV2340	0.000835422	2.17E-06	core
2225	ASV2341	0.000835422	2.07E-07	core
2226	ASV2342	0.01336675	2.38E-05	core
2227	ASV2343	0.000835422	1.04E-07	core
2228	ASV2344	0.000835422	1.74E-06	core
2229	ASV2345	0.001670844	1.45E-06	core
2230	ASV2346	0.000835422	3.30E-08	core
2231	ASV2347	0.000835422	2.05E-08	core
2232	ASV2348	0.000835422	4.71E-06	core
2233	ASV2349	0.000835422	1.35E-07	core
2234	ASV2350	0.000835422	1.55E-06	core
2235	ASV2351	0.000835422	1.49E-07	core
2236	ASV2352	0.005012531	5.68E-06	core
2237	ASV2353	0.000835422	2.34E-07	core
2238	ASV2354	0.002506266	3.70E-06	core
2239	ASV2355	0.492898914	2.15E-02	core
2240	ASV2356	0.000835422	1.06E-07	core
2241	ASV2357	0.000835422	3.20E-07	core
2242	ASV2358	0.000835422	5.14E-06	core
2243	ASV2359	0.000835422	3.71E-08	core
2244	ASV2360	0.000835422	1.18E-07	core
2245	ASV2361	0.001670844	3.94E-06	core
2246	ASV2362	0.000835422	1.22E-06	core
2247	ASV2363	0.000835422	9.87E-07	core
2248	ASV2364	0.000835422	1.43E-07	core
2249	ASV2365	0.006683375	7.65E-06	core
2250	ASV2366	0.03091061	3.26E-05	core
2251	ASV2367	0.000835422	8.34E-07	core
2252	ASV2368	0.000835422	5.39E-07	core
2253	ASV2369	0.219715957	2.30E-04	core
2254	ASV2370	0.006683375	1.43E-05	core
2255	ASV2371	0.000835422	4.29E-07	core
2256	ASV2372	0.000835422	3.61E-06	core
2257	ASV2373	0.000835422	1.28E-06	core
2258	ASV2374	0.000835422	9.90E-08	core
2259	ASV2375	0.004177109	1.53E-06	core
2260	ASV2376	0.000835422	4.46E-06	core
2261	ASV2377	0.000835422	1.35E-07	core
2262	ASV2378	0.000835422	2.56E-07	core
2263	ASV2380	0.000835422	2.59E-07	core
2264	ASV2381	0.000835422	5.43E-07	core
2265	ASV2382	0.000835422	7.18E-06	core
2266	ASV2383	0.000835422	5.64E-07	core
2267	ASV2384	0.000835422	7.64E-07	core
2268	ASV2385	0.000835422	1.83E-07	core
2269	ASV2386	0.000835422	2.08E-06	core
2270	ASV2387	0.001670844	2.16E-05	core
2271	ASV2388	0.000835422	5.53E-06	core
2272	ASV2389	0.005012531	1.08E-05	core
2273	ASV2390	0.000835422	5.37E-07	core
2274	ASV2391	0.000835422	1.95E-06	core
2275	ASV2392	0.000835422	2.14E-06	core
2276	ASV2393	0.000835422	5.74E-07	core
2277	ASV2394	0.001670844	1.09E-06	core
2278	ASV2395	0.000835422	7.44E-08	core
2279	ASV2396	0.000835422	3.83E-08	core
2280	ASV2397	0.000835422	1.93E-07	core
2281	ASV2398	0.000835422	1.06E-06	core
2282	ASV2399	0.000835422	9.13E-08	core
2283	ASV2400	0.000835422	2.42E-06	core
2284	ASV2401	0.000835422	2.90E-07	core
2285	ASV2402	0.000835422	9.43E-07	core
2286	ASV2403	0.000835422	6.29E-07	core
2287	ASV2404	0.000835422	6.20E-08	core
2288	ASV2405	0.000835422	3.98E-06	core
2289	ASV2406	0.005012531	1.66E-06	core
2290	ASV2407	0.000835422	9.09E-07	core
2291	ASV2408	0.003341688	3.31E-05	core
2292	ASV2409	0.000835422	2.77E-08	core
2293	ASV2410	0.000835422	2.20E-07	core
2294	ASV2411	0.000835422	6.43E-08	core
2295	ASV2412	0.000835422	2.06E-07	core
2296	ASV2413	0.000835422	7.17E-08	core
2297	ASV2414	0.005012531	2.81E-06	core
2298	ASV2415	0.000835422	1.00E-07	core
2299	ASV2416	0.000835422	1.99E-07	core
2300	ASV2417	0.002506266	9.79E-06	core
2301	ASV2418	0.000835422	4.24E-08	core
2302	ASV2419	0.000835422	2.42E-06	core
2303	ASV2420	0.000835422	7.38E-08	core
2304	ASV2421	0.000835422	5.17E-08	core
2305	ASV2422	0.000835422	1.18E-06	core
2306	ASV2423	0.001670844	1.87E-06	core
2307	ASV2424	0.014202172	4.60E-06	core
2308	ASV2425	0.000835422	3.91E-06	core
2309	ASV2426	0.000835422	2.30E-06	core
2310	ASV2427	0.000835422	1.74E-08	core
2311	ASV2428	0.000835422	9.06E-08	core
2312	ASV2429	0.000835422	2.95E-07	core
2313	ASV2430	0.000835422	1.06E-07	core
2314	ASV2431	0.000835422	2.02E-08	core
2315	ASV2432	0.000835422	4.78E-07	core
2316	ASV2433	0.000835422	1.61E-07	core
2317	ASV2434	0.000835422	5.64E-08	core
2318	ASV2435	0.000835422	2.28E-07	core
2319	ASV2437	0.000835422	2.77E-08	core
2320	ASV2438	0.000835422	2.70E-07	core
2321	ASV2439	0.000835422	9.73E-08	core
2322	ASV2440	0.000835422	1.57E-06	core
2323	ASV2441	0.000835422	1.57E-07	core
2324	ASV2443	0.001670844	4.00E-07	core
2325	ASV2444	0.000835422	1.35E-08	core
2326	ASV2445	0.000835422	1.46E-07	core
2327	ASV2446	0.000835422	2.52E-07	core
2328	ASV2447	0.000835422	1.38E-07	core
2329	ASV2448	0.000835422	2.86E-08	core
2330	ASV2449	0.000835422	3.11E-06	core
2331	ASV2450	0.012531328	3.82E-05	core
2332	ASV2451	0.000835422	1.18E-06	core
2333	ASV2452	0.000835422	8.83E-08	core
2334	ASV2454	0.000835422	5.69E-08	core
2335	ASV2455	0.000835422	3.99E-08	core
2336	ASV2456	0.000835422	1.10E-06	core
2337	ASV2457	0.266499582	1.36E-03	core
2338	ASV2458	0.000835422	7.57E-07	core
2339	ASV2459	0.000835422	2.31E-07	core
2340	ASV2461	0.000835422	1.56E-07	core
2341	ASV2462	0.000835422	1.68E-07	core
2342	ASV2463	0.000835422	2.25E-07	core
2343	ASV2464	0.005847953	6.96E-06	core
2344	ASV2465	0.000835422	1.79E-06	core
2345	ASV2466	0.000835422	5.14E-07	core
2346	ASV2467	0.000835422	1.79E-08	core
2347	ASV2468	0.000835422	1.38E-06	core
2348	ASV2469	0.000835422	4.05E-08	core
2349	ASV2470	0.000835422	4.89E-08	core
2350	ASV2471	0.000835422	3.72E-08	core
2351	ASV2472	0.18128655	7.60E-04	core
2352	ASV2473	0.000835422	8.10E-08	core
2353	ASV2474	0.000835422	8.33E-07	core
2354	ASV2475	0.000835422	6.70E-08	core
2355	ASV2476	0.004177109	2.19E-06	core
2356	ASV2477	0.000835422	2.69E-07	core
2357	ASV2478	0.000835422	6.15E-06	core
2358	ASV2480	0.002506266	3.30E-06	core
2359	ASV2481	0.005847953	5.32E-06	core
2360	ASV2482	0.000835422	6.27E-08	core
2361	ASV2483	0.000835422	1.71E-07	core
2362	ASV2484	0.000835422	4.92E-07	core
2363	ASV2485	0.000835422	5.61E-07	core
2364	ASV2486	0.000835422	1.53E-06	core
2365	ASV2487	0.000835422	3.96E-08	core
2366	ASV2488	0.000835422	4.05E-08	core
2367	ASV2489	0.000835422	1.76E-07	core
2368	ASV2490	0.002506266	1.39E-05	core
2369	ASV2491	0.000835422	9.71E-07	core
2370	ASV2492	0.000835422	8.86E-08	core
2371	ASV2493	0.000835422	9.58E-08	core
2372	ASV2494	0.000835422	3.46E-07	core
2373	ASV2495	0.000835422	4.58E-07	core
2374	ASV2496	0.000835422	3.39E-07	core
2375	ASV2497	0.000835422	2.78E-05	core
2376	ASV2498	0.000835422	3.45E-07	core
2377	ASV2499	0.002506266	4.08E-07	core
2378	ASV2500	0.000835422	1.11E-06	core
2379	ASV2501	0.000835422	1.33E-07	core
2380	ASV2502	0.000835422	1.47E-06	core
2381	ASV2503	0.000835422	1.35E-06	core
2382	ASV2504	0.000835422	8.00E-08	core
2383	ASV2505	0.000835422	1.01E-06	core
2384	ASV2506	0.000835422	4.74E-07	core
2385	ASV2507	0.000835422	6.88E-07	core
2386	ASV2508	0.000835422	2.72E-06	core
2387	ASV2509	0.000835422	4.53E-06	core
2388	ASV2510	0.000835422	1.34E-07	core
2389	ASV2511	0.000835422	3.14E-07	core
2390	ASV2512	0.000835422	7.81E-08	core
2391	ASV2513	0.000835422	4.14E-07	core
2392	ASV2514	0.000835422	1.41E-07	core
2393	ASV2515	0.000835422	4.24E-07	core
2394	ASV2516	0.000835422	5.14E-08	core
2395	ASV2517	0.000835422	1.04E-07	core
2396	ASV2518	0.000835422	6.72E-08	core
2397	ASV2519	0.000835422	9.90E-07	core
2398	ASV2520	0.000835422	1.91E-07	core
2399	ASV2522	0.000835422	3.34E-07	core
2400	ASV2523	0.000835422	9.55E-07	core
2401	ASV2524	0.000835422	1.50E-06	core
2402	ASV2525	0.000835422	2.96E-06	core
2403	ASV2526	0.000835422	2.67E-07	core
2404	ASV2527	0.002506266	7.46E-07	core
2405	ASV2528	0.001670844	2.37E-07	core
2406	ASV2529	0.000835422	1.96E-07	core
2407	ASV2530	0.002506266	1.82E-06	core
2408	ASV2531	0.000835422	6.35E-08	core
2409	ASV2532	0.000835422	1.05E-07	core
2410	ASV2533	0.000835422	2.24E-07	core
2411	ASV2534	0.000835422	1.00E-07	core
2412	ASV2535	0.000835422	1.30E-06	core
2413	ASV2536	0.000835422	3.06E-07	core
2414	ASV2537	0.000835422	4.62E-08	core
2415	ASV2538	0.000835422	9.75E-08	core
2416	ASV2539	0.01754386	9.11E-06	core
2417	ASV2540	0.000835422	1.88E-06	core
2418	ASV2541	0.000835422	1.58E-06	core
2419	ASV2542	0.000835422	1.65E-07	core
2420	ASV2543	0.000835422	5.40E-08	core
2421	ASV2545	0.000835422	5.18E-08	core
2422	ASV2546	0.000835422	2.65E-07	core
2423	ASV2547	0.000835422	9.82E-07	core
2424	ASV2548	0.000835422	6.34E-06	core
2425	ASV2549	0.000835422	2.32E-07	core
2426	ASV2550	0.000835422	9.05E-07	core
2427	ASV2551	0.000835422	4.20E-07	core
2428	ASV2552	0.000835422	4.95E-08	core
2429	ASV2553	0.018379282	1.10E-05	core
2430	ASV2554	0.000835422	6.79E-07	core
2431	ASV2555	0.000835422	3.57E-08	core
2432	ASV2557	0.022556391	5.79E-04	core
2433	ASV2558	0.000835422	5.26E-08	core
2434	ASV2559	0.015037594	3.90E-05	core
2435	ASV2560	0.120300752	1.47E-04	core
2436	ASV2561	0.097744361	1.97E-04	core
2437	ASV2563	0.000835422	5.61E-07	core
2438	ASV2564	0.000835422	7.24E-08	core
2439	ASV2565	0.000835422	4.11E-08	core
2440	ASV2566	0.001670844	8.38E-07	core
2441	ASV2567	0.000835422	3.95E-07	core
2442	ASV2568	0.000835422	5.13E-07	core
2443	ASV2569	0.000835422	3.03E-07	core
2444	ASV2570	0.000835422	3.16E-06	core
2445	ASV2571	0.000835422	5.63E-08	core
2446	ASV2572	0.000835422	1.28E-07	core
2447	ASV2573	0.000835422	1.09E-07	core
2448	ASV2574	0.000835422	3.39E-07	core
2449	ASV2575	0.000835422	9.09E-08	core
2450	ASV2576	0.001670844	3.08E-06	core
2451	ASV2577	0.000835422	6.11E-06	core
2452	ASV2578	0.066833751	2.10E-04	core
2453	ASV2579	0.000835422	8.05E-08	core
2454	ASV2580	0.000835422	4.25E-08	core
2455	ASV2581	0.000835422	8.07E-08	core
2456	ASV2582	0.000835422	6.00E-08	core
2457	ASV2583	0.000835422	5.55E-07	core
2458	ASV2584	0.000835422	3.79E-07	core
2459	ASV2585	0.002506266	1.12E-06	core
2460	ASV2586	0.000835422	6.55E-08	core
2461	ASV2587	0.000835422	6.72E-08	core
2462	ASV2588	0.000835422	4.74E-06	core
2463	ASV2589	0.000835422	9.85E-06	core
2464	ASV2590	0.000835422	2.73E-08	core
2465	ASV2592	0.000835422	1.42E-06	core
2466	ASV2593	0.001670844	6.49E-07	core
2467	ASV2594	0.008354219	4.71E-05	core
2468	ASV2595	0.014202172	1.17E-04	core
2469	ASV2596	0.000835422	3.66E-08	core
2470	ASV2597	0.152046784	6.25E-04	core
2471	ASV2598	0.000835422	1.17E-07	core
2472	ASV2599	0.000835422	3.92E-08	core
2473	ASV2600	0.000835422	9.43E-08	core
2474	ASV2601	0.000835422	1.07E-07	core
2475	ASV2602	0.000835422	7.08E-07	core
2476	ASV2603	0.000835422	8.63E-08	core
2477	ASV2604	0.000835422	2.90E-08	core
2478	ASV2605	0.000835422	5.96E-06	core
2479	ASV2606	0.000835422	9.60E-08	core
2480	ASV2607	0.000835422	1.85E-06	core
2481	ASV2608	0.000835422	1.05E-06	core
2482	ASV2609	0.000835422	1.73E-07	core
2483	ASV2610	0.000835422	1.45E-06	core
2484	ASV2611	0.000835422	6.72E-07	core
2485	ASV2612	0.000835422	1.11E-07	core
2486	ASV2613	0.000835422	6.03E-07	core
2487	ASV2614	0.000835422	1.11E-06	core
2488	ASV2615	0.005847953	1.11E-05	core
2489	ASV2616	0.000835422	1.34E-07	core
2490	ASV2617	0.001670844	2.23E-07	core
2491	ASV2618	0.038429407	5.15E-04	core
2492	ASV2619	0.000835422	1.33E-07	core
2493	ASV2620	0.001670844	2.86E-07	core
2494	ASV2621	0.000835422	3.15E-07	core
2495	ASV2622	0.000835422	8.57E-07	core
2496	ASV2623	0.000835422	5.82E-06	core
2497	ASV2624	0.000835422	1.26E-07	core
2498	ASV2625	0.003341688	1.12E-06	core
2499	ASV2626	0.001670844	3.32E-06	core
2500	ASV2627	0.000835422	1.63E-07	core
2501	ASV2628	0.000835422	1.46E-07	core
2502	ASV2629	0.000835422	3.66E-07	core
2503	ASV2630	0.000835422	3.47E-07	core
2504	ASV2631	0.000835422	4.59E-07	core
2505	ASV2632	0.000835422	1.73E-07	core
2506	ASV2633	0.000835422	3.46E-08	core
2507	ASV2634	0.002506266	6.41E-06	core
2508	ASV2635	0.001670844	3.63E-07	core
2509	ASV2637	0.000835422	2.80E-07	core
2510	ASV2638	0.000835422	3.18E-07	core
2511	ASV2639	0.000835422	1.21E-07	core
2512	ASV2640	0.000835422	7.77E-07	core
2513	ASV2641	0.000835422	1.49E-07	core
2514	ASV2642	0.000835422	2.21E-06	core
2515	ASV2643	0.000835422	2.86E-07	core
2516	ASV2644	0.000835422	3.07E-07	core
2517	ASV2645	0.000835422	7.05E-07	core
2518	ASV2646	0.000835422	4.83E-07	core
2519	ASV2647	0.000835422	4.31E-07	core
2520	ASV2648	0.000835422	3.94E-08	core
2521	ASV2649	0.005012531	7.22E-07	core
2522	ASV2650	0.000835422	1.61E-07	core
2523	ASV2651	0.000835422	6.27E-08	core
2524	ASV2652	0.000835422	1.58E-06	core
2525	ASV2653	0.000835422	3.40E-08	core
2526	ASV2654	0.000835422	7.41E-07	core
2527	ASV2655	0.000835422	1.78E-07	core
2528	ASV2656	0.000835422	2.36E-07	core
2529	ASV2657	0.000835422	9.06E-07	core
2530	ASV2658	0.000835422	2.47E-08	core
2531	ASV2659	0.000835422	1.30E-07	core
2532	ASV2660	0.000835422	1.00E-07	core
2533	ASV2661	0.000835422	7.93E-08	core
2534	ASV2662	0.000835422	1.12E-06	core
2535	ASV2663	0.000835422	3.65E-07	core
2536	ASV2664	0.000835422	5.18E-08	core
2537	ASV2666	0.001670844	4.77E-06	core
2538	ASV2667	0.000835422	3.67E-08	core
2539	ASV2668	0.000835422	3.29E-06	core
2540	ASV2669	0.062656642	2.23E-04	core
2541	ASV2670	0.000835422	9.48E-08	core
2542	ASV2671	0.000835422	3.36E-07	core
2543	ASV2672	0.000835422	8.31E-08	core
2544	ASV2673	0.000835422	3.19E-07	core
2545	ASV2674	0.000835422	6.82E-08	core
2546	ASV2675	0.000835422	9.56E-07	core
2547	ASV2676	0.000835422	1.06E-07	core
2548	ASV2677	0.000835422	5.76E-08	core
2549	ASV2678	0.000835422	4.47E-07	core
2550	ASV2679	0.000835422	2.29E-07	core
2551	ASV2680	0.000835422	1.87E-06	core
2552	ASV2681	0.000835422	2.74E-07	core
2553	ASV2682	0.000835422	1.25E-07	core
2554	ASV2683	0.000835422	5.63E-07	core
2555	ASV2684	0.000835422	6.19E-08	core
2556	ASV2685	0.000835422	4.26E-08	core
2557	ASV2686	0.002506266	1.71E-06	core
2558	ASV2687	0.000835422	2.78E-06	core
2559	ASV2688	0.000835422	8.87E-08	core
2560	ASV2690	0.002506266	6.65E-06	core
2561	ASV2691	0.000835422	3.32E-08	core
2562	ASV2692	0.000835422	1.36E-07	core
2563	ASV2693	0.000835422	1.15E-06	core
2564	ASV2694	0.000835422	6.17E-06	core
2565	ASV2695	0.000835422	2.01E-06	core
2566	ASV2696	0.000835422	1.10E-07	core
2567	ASV2697	0.000835422	2.74E-07	core
2568	ASV2698	0.000835422	1.00E-08	core
2569	ASV2699	0.000835422	3.28E-08	core
2570	ASV2700	0.000835422	3.08E-08	core
2571	ASV2701	0.001670844	1.46E-07	core
2572	ASV2702	0.001670844	3.70E-07	core
2573	ASV2703	0.000835422	2.48E-07	core
2574	ASV2704	0.001670844	2.11E-07	core
2575	ASV2705	0.000835422	3.49E-07	core
2576	ASV2706	0.000835422	5.49E-08	core
2577	ASV2707	0.001670844	3.03E-06	core
2578	ASV2708	0.000835422	7.23E-08	core
2579	ASV2709	0.000835422	3.09E-07	core
2580	ASV2710	0.000835422	2.45E-08	core
2581	ASV2711	0.000835422	3.04E-08	core
2582	ASV2712	0.000835422	1.38E-07	core
2583	ASV2713	0.001670844	6.81E-07	core
2584	ASV2714	0.000835422	4.42E-08	core
2585	ASV2715	0.000835422	2.58E-07	core
2586	ASV2716	0.000835422	6.88E-07	core
2587	ASV2717	0.000835422	1.77E-07	core
2588	ASV2718	0.003341688	1.48E-05	core
2589	ASV2719	0.000835422	2.87E-07	core
2590	ASV2720	0.003341688	1.89E-06	core
2591	ASV2721	0.000835422	4.05E-08	core
2592	ASV2722	0.000835422	1.60E-07	core
2593	ASV2723	0.000835422	1.82E-07	core
2594	ASV2724	0.000835422	5.86E-07	core
2595	ASV2725	0.000835422	8.39E-08	core
2596	ASV2726	0.000835422	3.04E-07	core
2597	ASV2727	0.000835422	4.15E-08	core
2598	ASV2728	0.000835422	3.36E-07	core
2599	ASV2729	0.000835422	2.50E-07	core
2600	ASV2730	0.000835422	1.80E-06	core
2601	ASV2731	0.003341688	8.30E-07	core
2602	ASV2732	0.000835422	2.75E-06	core
2603	ASV2733	0.000835422	1.56E-06	core
2604	ASV2734	0.003341688	1.35E-05	core
2605	ASV2735	0.000835422	1.81E-06	core
2606	ASV2736	0.003341688	4.46E-06	core
2607	ASV2737	0.000835422	7.24E-07	core
2608	ASV2738	0.000835422	4.08E-08	core
2609	ASV2739	0.000835422	3.78E-08	core
2610	ASV2740	0.000835422	1.53E-07	core
2611	ASV2741	0.001670844	8.00E-07	core
2612	ASV2742	0.000835422	1.22E-07	core
2613	ASV2743	0.000835422	6.39E-08	core
2614	ASV2744	0.001670844	7.23E-06	core
2615	ASV2745	0.010025063	1.81E-05	core
2616	ASV2746	0.000835422	1.41E-07	core
2617	ASV2747	0.003341688	4.82E-07	core
2618	ASV2748	0.000835422	3.46E-07	core
2619	ASV2749	0.000835422	1.92E-07	core
2620	ASV2750	0.000835422	3.45E-07	core
2621	ASV2751	0.01336675	3.12E-05	core
2622	ASV2752	0.001670844	1.65E-07	core
2623	ASV2753	0.000835422	3.55E-07	core
2624	ASV2754	0.000835422	6.03E-07	core
2625	ASV2755	0.001670844	3.30E-07	core
2626	ASV2756	0.000835422	4.77E-07	core
2627	ASV2757	0.171261487	9.67E-04	core
2628	ASV2759	0.000835422	2.98E-06	core
2629	ASV2760	0.000835422	9.99E-08	core
2630	ASV2761	0.000835422	2.18E-07	core
2631	ASV2762	0.002506266	7.17E-07	core
2632	ASV2763	0.000835422	1.98E-06	core
2633	ASV2764	0.000835422	9.43E-08	core
2634	ASV2765	0.000835422	2.92E-07	core
2635	ASV2766	0.000835422	6.29E-07	core
2636	ASV2767	0.000835422	1.44E-07	core
2637	ASV2768	0.000835422	1.04E-06	core
2638	ASV2769	0.000835422	2.27E-07	core
2639	ASV2770	0.000835422	9.69E-08	core
2640	ASV2771	0.000835422	1.12E-07	core
2641	ASV2772	0.000835422	3.61E-06	core
2642	ASV2773	0.000835422	1.90E-07	core
2643	ASV2774	0.000835422	6.65E-08	core
2644	ASV2775	0.000835422	6.56E-07	core
2645	ASV2776	0.000835422	3.03E-08	core
2646	ASV2777	0.000835422	1.81E-07	core
2647	ASV2778	0.000835422	1.01E-07	core
2648	ASV2779	0.000835422	3.49E-07	core
2649	ASV2780	0.000835422	1.48E-06	core
2650	ASV2781	0.000835422	4.36E-06	core
2651	ASV2782	0.002506266	7.76E-07	core
2652	ASV2783	0.000835422	6.67E-08	core
2653	ASV2784	0.000835422	7.17E-08	core
2654	ASV2785	0.000835422	3.84E-08	core
2655	ASV2786	0.917293233	4.02E-02	core
2656	ASV2787	0.000835422	5.00E-07	core
2657	ASV2788	0.000835422	8.31E-08	core
2658	ASV2789	0.000835422	2.93E-07	core
2659	ASV2790	0.120300752	4.81E-04	core
2660	ASV2791	0.000835422	1.19E-07	core
2661	ASV2792	0.000835422	9.55E-06	core
2662	ASV2793	0.000835422	1.13E-06	core
2663	ASV2794	0.000835422	9.87E-08	core
2664	ASV2795	0.000835422	3.22E-07	core
2665	ASV2796	0.001670844	1.24E-07	core
2666	ASV2797	0.005012531	3.78E-06	core
2667	ASV2798	0.007518797	5.54E-06	core
2668	ASV2799	0.000835422	1.53E-07	core
2669	ASV2800	0.000835422	2.75E-08	core
2670	ASV2801	0.000835422	2.22E-07	core
2671	ASV2802	0.016708438	4.04E-05	core
2672	ASV2803	0.005847953	7.85E-06	core
2673	ASV2804	0.000835422	1.18E-07	core
2674	ASV2805	0.004177109	2.85E-06	core
2675	ASV2806	0.005847953	5.62E-06	core
2676	ASV2807	0.001670844	2.28E-07	core
2677	ASV2809	0.000835422	3.61E-07	core
2678	ASV2810	0.000835422	3.97E-06	core
2679	ASV2811	0.000835422	6.94E-08	core
2680	ASV2812	0.007518797	7.78E-06	core
2681	ASV2813	0.001670844	2.72E-06	core
2682	ASV2814	0.000835422	2.82E-08	core
2683	ASV2815	0.000835422	1.56E-05	core
2684	ASV2816	0.000835422	3.04E-08	core
2685	ASV2817	0.000835422	7.27E-08	core
2686	ASV2818	0.001670844	9.65E-06	core
2687	ASV2819	0.005012531	5.44E-06	core
2688	ASV2820	0.000835422	1.04E-07	core
2689	ASV2821	0.000835422	4.75E-07	core
2690	ASV2822	0.000835422	2.39E-07	core
2691	ASV2823	0.000835422	1.67E-07	core
2692	ASV2824	0.000835422	5.19E-07	core
2693	ASV2825	0.000835422	2.51E-07	core
2694	ASV2826	0.000835422	2.66E-08	core
2695	ASV2827	0.000835422	9.96E-08	core
2696	ASV2829	0.000835422	6.48E-07	core
2697	ASV2830	0.000835422	6.43E-08	core
2698	ASV2831	0.001670844	7.99E-05	core
2699	ASV2832	0.028404344	2.97E-05	core
2700	ASV2833	0.025898079	5.94E-05	core
2701	ASV2834	0.000835422	1.36E-06	core
2702	ASV2835	0.000835422	2.61E-05	core
2703	ASV2837	0.000835422	3.80E-07	core
2704	ASV2838	0.000835422	2.20E-07	core
2705	ASV2839	0.000835422	1.09E-07	core
2706	ASV2840	0.000835422	2.34E-07	core
2707	ASV2841	0.006683375	1.93E-05	core
2708	ASV2842	0.000835422	4.58E-07	core
2709	ASV2843	0.000835422	7.54E-08	core
2710	ASV2844	0.000835422	3.23E-07	core
2711	ASV2845	0.000835422	1.39E-07	core
2712	ASV2846	0.000835422	4.59E-07	core
2713	ASV2847	0.000835422	4.45E-07	core
2714	ASV2848	0.000835422	4.58E-08	core
2715	ASV2849	0.035087719	7.72E-05	core
2716	ASV2850	0.000835422	6.00E-08	core
2717	ASV2851	0.000835422	3.06E-07	core
2718	ASV2852	0.000835422	2.21E-08	core
2719	ASV2853	0.000835422	2.33E-07	core
2720	ASV2854	0.000835422	1.46E-07	core
2721	ASV2855	0.001670844	3.19E-06	core
2722	ASV2856	0.000835422	1.16E-06	core
2723	ASV2857	0.000835422	1.17E-07	core
2724	ASV2858	0.000835422	6.10E-05	core
2725	ASV2859	0.000835422	1.11E-07	core
2726	ASV2860	0.000835422	9.10E-08	core
